Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
9914,美利達,916988.0,151083195.0,162.0,166.5,161.5,165.5,4.5,971.0
9917,中保科,460729.0,59932152.0,129.5,131.0,129.0,129.5,0.0,520.0
9918,欣天然,8199.0,332464.0,40.6,40.6,40.35,40.35,-0.05,55.0
9921,巨大,1921197.0,293778371.0,151.5,155.0,151.0,152.5,2.5,1803.0
9924,福興,161569.0,8745602.0,53.9,54.3,53.9,54.2,0.7,162.0
9925,新保,127111.0,5233487.0,41.1,41.25,41.1,41.25,0.15,105.0
9926,新海,7278.0,382826.0,52.5,53.0,52.3,52.3,-0.1,17.0
9927,泰銘,129681.0,8512199.0,65.3,65.9,65.3,65.8,0.6,180.0
9930,中聯資源,57798.0,3836916.0,66.3,66.7,66.3,66.3,0.0,66.0
9933,中鼎,2564843.0,104784278.0,41.1,41.3,40.7,40.7,-0.25,1967.0
9934,成霖,502175.0,7336449.0,14.45,14.7,14.45,14.6,0.15,340.0
9937,全國,11230.0,736387.0,65.2,65.7,65.2,65.7,0.0,26.0
9938,百和,7705996.0,639698270.0,79.4,85.3,79.4,83.9,4.7,7323.0
9939,宏全,567675.0,84398990.0,148.5,149.5,148.0,148.5,0.0,824.0
9940,信義,192779.0,5696073.0,29.4,29.7,29.35,29.5,0.2,189.0
9941,裕融,570657.0,67841292.0,119.0,119.5,118.0,119.0,0.5,790.0
9942,茂順,38155.0,4363074.0,115.0,115.5,114.0,115.0,0.5,55.0
9943,好樂迪,41388.0,3286041.0,79.5,79.9,79.1,79.5,0.1,81.0
9945,潤泰新,2096478.0,95681907.0,45.4,45.8,45.4,45.75,0.35,2284.0
9946,三發地產,391342.0,9885392.0,25.1,25.5,25.1,25.25,0.15,171.0
9958,世紀鋼,1400632.0,254291674.0,180.0,183.0,180.0,181.0,1.0,1937.0
